Product Name,Maker,Color,Model,Category,Balance Qty,Minimum Qty,Discount %
BQ -- LCD HUAWEI Y6 PRIME 2020 BLACK,HUAWEI,BLACK,Y6 PRIME 2020,LCD,0,1,0
BQ -- LCD OPPO F9 BLACK,OPPO,BLACK,F9,LCD,0,1,0
UNIT -- LCD INFINIX X682 BLACK,INFINIX,BLACK,X682,LCD,920,1,0
BQ -- LCD HUAWEI P8 LITE GOLD,HUAWEI,GOLD,P8 LITE,LCD,97,1,0
BQ -- LCD HUAWEI P8 LITE BLACK,HUAWEI,BLACK,P8 LITE,LCD,126,1,0
BQ -- LCD HUAWEI P8 LITE WHITE,HUAWEI,WHITE,P8 LITE,LCD,9,1,0
UNIT -- LCD INFINIX X657 BLACK,INFINIX,BLACK,X657,LCD,0,1,0
BQ -- LCD INFINIX X650 BLACK,INFINIX,BLACK,X650,LCD,0,1,0
BQ -- LCD INFINIX X657 BLACK,INFINIX,BLACK,X657,LCD,0,1,0
BQ -- LCD INFINIX X652 BLACK,INFINIX,BLACK,X652,LCD,0,1,0
BQ -- LCD HUAWEI 8X BLACK,HUAWEI,BLACK,8X,LCD,135,1,0
BQ -- LCD HUAWEI Y9 2019 BLACK,HUAWEI,BLACK,Y9 2019,LCD,549,1,0
UNIT FULL -- LCD HUAWEI 8X BLACK,HUAWEI,BLACK,8X,LCD,869,1,0
UNIT FULL -- LCD HUAWEI Y9 2019 BLACK,HUAWEI,BLACK,Y9 2019,LCD,657,1,0
BQ -- LCD OPPO C11 BLACK,OPPO,BLACK,C11,LCD,0,1,0
UNIT -- LCD OPPO C11 BLACK,OPPO,BLACK,C11,LCD,263,1,0
UNIT -- LCD INFINIX X660 BLACK,INFINIX,BLACK,X660,LCD,227,1,0
UNIT COMP -- LED SAM A70 BLACK,SAM,BLACK,A70,LED,0,1,0
BQ -- LCD SAM A21S BLACK,SAM,BLACK,A21S,LCD,0,1,0
UNIT -- LCD ITEL S15/S15 PRO BLACK,ITEL,BLACK,S15/S15 PRO,LCD,0,1,0
UNIT -- LCD ITEL A48 BLACK,ITEL,BLACK,A48,LCD,704,1,0
UNIT -- LCD INFINIX X688 BLACK,INFINIX,BLACK,X688,LCD,0,1,0
BQ -- LCD SAM A11 BLACK,SAM,BLACK,A11,LCD,0,1,0
UNIT -- LCD SAM A11 BLACK,SAM,BLACK,A11,LCD,559,1,0
BQ IC -- LED APPLE IPHONE X BLACK,APPLE,BLACK,IPHONE X,LED,0,1,0
UNIT -- LCD TECNO LC7 BLACK,TECNO,BLACK,LC7,LCD,536,1,0
UNIT COMP -- LCD SAM A10 BLACK,SAM,BLACK,A10,LCD,0,1,0
UNIT -- LED VIVO S1 PRO BLACK,VIVO,BLACK,S1 PRO,LED,0,1,0
UNIT -- LCD INFINIX X692 BLACK,INFINIX,BLACK,X692,LCD,68,1,0
BQ -- LCD SAM A12 BLACK,SAM,BLACK,A12,LCD,0,1,0
UNIT COMP -- TFT SAM A30S BLACK,SAM,BLACK,A30S,TFT,548,1,0
UNIT COMP -- TFT SAM A20 BLACK,SAM,BLACK,A20,TFT,0,1,0
UNIT COMP -- TFT SAM A30/A50 BLACK,SAM,BLACK,A30/A50,TFT,0,1,0
UNIT COMP -- LED SAM A30/A50 BLACK,SAM,BLACK,A30/A50,LED,619,1,0
UNIT COMP -- LED SAM A315 BLACK,SAM,BLACK,A315,LED,192,1,0
UNIT COMP -- LED SAM A715 BLACK,SAM,BLACK,A715,LED,200,1,0
UNIT -- LCD INFINIX X624 BLACK,INFINIX,BLACK,X624,LCD,64,1,0
BQ -- LCD OPPO F7 BLACK,OPPO,BLACK,F7,LCD,0,1,0
BQ -- LCD TECNO LC7 BLACK,TECNO,BLACK,LC7,LCD,0,1,0
UNIT -- LCD INFINIX X689 BLACK,INFINIX,BLACK,X689,LCD,178,1,0
BQ -- LCD OPPO A32 A53 BLACK,OPPO,BLACK,A32 A53,LCD,0,1,0
UNIT -- LCD OPPO A32 A53 BLACK,OPPO,BLACK,A32 A53,LCD,1078,1,0
BQ -- LCD SAM A03S A02S BLACK,SAM,BLACK,A03S A02S,LCD,0,1,0
UNIT -- LCD SAM A03S A02S BLACK,SAM,BLACK,A03S A02S,LCD,0,1,0
UNIT -- LCD APPLE IPHONE XR BLACK,APPLE,BLACK,IPHONE XR,LCD,0,1,0
BQ -- LCD HUAWEI Y5 2017 WHITE,HUAWEI,WHITE,Y5 2017,LCD,0,1,0
BQ -- LCD HUAWEI Y5 2017 GOLD,HUAWEI,GOLD,Y5 2017,LCD,0,1,0
BQ -- LCD SAM J7 PRIME WHITE,SAM,WHITE,J7 PRIME,LCD,0,1,0
UNIT -- LCD INFINIX X693 BLACK,INFINIX,BLACK,X693,LCD,55,1,0
BQ -- LCD HUAWEI Y3 2017 GOLD,HUAWEI,GOLD,Y3 2017,LCD,0,1,0
UNIT FD PRO -- LCD INFINIX X650 BLACK,INFINIX,BLACK,X650,LCD,0,1,0
UNIT FD PRO -- LCD INFINIX X653 BLACK,INFINIX,BLACK,X653,LCD,5,1,0
UNIT ONCELL -- LCD OPPO F5 BLACK,OPPO,BLACK,F5,LCD,0,1,0
UNIT -- LCD VIVO Y21 BLACK,VIVO,BLACK,Y21,LCD,392,1,0
UNIT -- LCD OPPO A16 BLACK,OPPO,BLACK,A16,LCD,543,1,0
UNIT -- LCD REALME C20 BLACK,REALME,BLACK,C20,LCD,732,1,0
UNIT -- LED INFINIX X663 BLACK,INFINIX,BLACK,X663,LED,0,1,0
UNIT -- LCD INFINIX X612 BLACK,INFINIX,BLACK,X612,LCD,6,1,0
UNIT INCELL -- TFT VIVO S1 PRO BLACK,VIVO,BLACK,S1 PRO,TFT,0,1,0
UNIT ONCELL -- LCD OPPO F5 WHITE,OPPO,WHITE,F5,LCD,0,1,0
UNIT IC -- LED APPLE IPHONE 11 PRO BLACK,APPLE,BLACK,IPHONE 11 PRO,LED,0,1,0
BQ COMP -- LED SAM A70 BLACK,SAM,BLACK,A70,LED,0,1,0
BQ COMP -- LED SAM A20 BLACK,SAM,BLACK,A20,LED,0,1,0
UNIT COMP -- TFT SAM A515 BLACK,SAM,BLACK,A515,TFT,347,1,0
UNIT COMP -- TFT SAM A70 BLACK,SAM,BLACK,A70,TFT,0,1,0
UNIT COMP -- TFT SAM A315 BLACK,SAM,BLACK,A315,TFT,131,1,0
UNIT -- LCD INFINIX X6511 BLACK,INFINIX,BLACK,X6511,LCD,0,1,0
UNIT INCELL -- LCD INFINIX X663 BLACK,INFINIX,BLACK,X663,LCD,721,1,0
BQ COMP FULL -- LED SAM A515 BLACK,SAM,BLACK,A515,LED,0,1,0
UNIT -- LCD INFINIX X6812 CAMON 18P BLACK,INFINIX,BLACK,X6812 CAMON 18P,LCD,0,1,0
UNIT -- LED OPPO F15 BLACK,OPPO,BLACK,F15,LED,526,1,0
UNIT -- LCD INFINIX X6815 CAMON 18T BLACK,INFINIX,BLACK,X6815 CAMON 18T,LCD,61,1,0
UNIT -- LCD ITEL VISION 1 BLACK,ITEL,BLACK,VISION 1,LCD,0,1,0
UNIT -- LCD INFINIX X659 BLACK,INFINIX,BLACK,X659,LCD,237,1,0
UNIT -- LCD ITEL A25 BLACK,ITEL,BLACK,A25,LCD,1,1,0
UNIT -- LCD TECNO POP 5 LITE BLACK,TECNO,BLACK,POP 5 LITE,LCD,365,1,0
UNIT ONCELL -- LCD SAM J610 BLACK,SAM,BLACK,J610,LCD,0,1,0
UNIT -- LCD REDMI 9A BLACK,REDMI,BLACK,9A,LCD,0,1,0
UNIT -- LCD OPPO A57 WHITE,OPPO,WHITE,A57,LCD,0,1,0
UNIT -- LCD INFINIX X6816 BLACK,INFINIX,BLACK,X6816,LCD,220,1,0
UNIT -- LCD TECNO POP 5 BLACK,TECNO,BLACK,POP 5,LCD,369,1,0
UNIT -- LCD INFINIX X662 BLACK,INFINIX,BLACK,X662,LCD,6,1,0
UNIT -- LCD INFINIX X695 BLACK,INFINIX,BLACK,X695,LCD,141,1,0
UNIT -- LCD VIVO Y33S BLACK,VIVO,BLACK,Y33S,LCD,293,1,0
UNIT -- LCD ITEL A49 BLACK,ITEL,BLACK,A49,LCD,286,1,0
UNIT -- LCD XIAOMI POCO M3 BLACK,XIAOMI,BLACK,POCO M3,LCD,59,1,0
UNIT -- LCD VIVO Y31S Y31 2020 BLACK,VIVO,BLACK,Y31S Y31 2020,LCD,190,1,0
UNIT -- LCD OPPO A52 BLACK,OPPO,BLACK,A52,LCD,38,1,0
UNIT -- LCD VIVO V15 BLACK,VIVO,BLACK,V15,LCD,270,1,0
UNIT -- LCD VIVO Y51S BLACK,VIVO,BLACK,Y51S,LCD,0,1,0
UNIT ONCELL -- LCD SAM J7 PRIME BLACK,SAM,BLACK,J7 PRIME,LCD,0,1,0
UNIT ONCELL -- LCD SAM J7 PRIME GOLD,SAM,GOLD,J7 PRIME,LCD,0,1,0
UNIT -- LED VIVO V20 BLACK,VIVO,BLACK,V20,LED,97,1,0
UNIT COMP -- LED SAM A325 4G BLACK,SAM,BLACK,A325 4G,LED,430,1,0
UNIT -- LCD HUAWEI NOVA 7I BLACK,HUAWEI,BLACK,NOVA 7I,LCD,1,1,0
KT -- LCD C1,,,C1,LCD,330,1,0
KT -- LCD N216,,,N216,LCD,745,1,0
KT -- LCD N206,,,N206,LCD,229,1,0
KT -- LCD E50 CUT,,,E50 CUT,LCD,1167,1,0
KT -- LCD L1I,,,L1I,LCD,0,1,0
KT -- LCD ITEL 16 PIN,,,ITEL 16 PIN,LCD,556,1,0
KT -- LCD R550,,,R550,LCD,2,1,0
KT -- LCD N210,,,N210,LCD,744,1,0
KT -- LCD G530 G532,,,G530 G532,LCD,0,1,0
KT -- LCD ITEL 37 PIN,,,ITEL 37 PIN,LCD,1306,1,0
KT -- LCD K140/K135,,,K140/K135,LCD,396,1,0
KT -- LCD ITEL 37 PIN 2.8,,,ITEL 37 PIN 2.8,LCD,757,1,0
KT -- LCD 110 20 PIN,,,110 20 PIN,LCD,0,1,0
KT -- LCD L3 SELFIE 15 PIN,,,L3 SELFIE 15 PIN,LCD,45,1,0
KT -- LCD N3310,,,N3310,LCD,199,1,0
KT -- LCD H100,,,H100,LCD,130,1,0
KT -- LCD 1202,,,1202,LCD,608,1,0
KT -- LCD N105 NEW,,,N105 NEW,LCD,0,1,0
KT -- LCD N225/N230,,,N225/N230,LCD,14,1,0
KT -- LCD B65,,,B65,LCD,0,1,0
KT -- LCD N220,,,N220,LCD,60,1,0
UNIT -- LCD INFINIX X6810 BLACK,INFINIX,BLACK,X6810,LCD,0,1,0
UNIT -- LCD VIVO Y52S Y51S BLACK,VIVO,BLACK,Y52S Y51S,LCD,0,1,0
UNIT -- LCD TECNO POP 2F BLACK,TECNO,BLACK,POP 2F,LCD,0,1,0
UNIT -- LCD ITEL A26 BLACK,ITEL,BLACK,A26,LCD,0,1,0
UNIT -- LCD TECNO POP 3 BLACK,TECNO,BLACK,POP 3,LCD,18,1,0
UNIT -- LCD HUAWEI Y8 PRIME 2020 BLACK,HUAWEI,BLACK,Y8 PRIME 2020,LCD,0,1,0
TOUCH GLASS TECNO POP 2F BLACK,TECNO,BLACK,POP 2F,TOUCH GLASS,2554,5,0
TOUCH GLASS TECNO POP 4 BLACK,TECNO,BLACK,POP 4,TOUCH GLASS,0,5,0
TOUCH GLASS TECNO POP 4 LITE BLACK,TECNO,BLACK,POP 4 LITE,TOUCH GLASS,1444,5,0
TOUCH GLASS SAM G355 BLACK,SAM,BLACK,G355,TOUCH GLASS,483,5,0
TOUCH GLASS SAM G355 WHITE,SAM,WHITE,G355,TOUCH GLASS,570,5,0
TOUCH GLASS SAM G360 SILVER,SAM,SILVER,G360,TOUCH GLASS,1672,5,0
TOUCH GLASS SAM J105 WHITE,SAM,WHITE,J105,TOUCH GLASS,719,5,0
TOUCH GLASS SAM J530 WHITE,SAM,WHITE,J530,TOUCH GLASS,35,5,0
TOUCH GLASS ITEL A23 PRO BLACK,ITEL,BLACK,A23 PRO,TOUCH GLASS,4188,5,0
TOUCH GLASS TECNO A25 A25 PRO BLACK,TECNO,BLACK,A25 A25 PRO,TOUCH GLASS,20887,5,0
TOUCH GLASS ITEL A23 BLACK,ITEL,BLACK,A23,TOUCH GLASS,1421,5,0
TOUCH GLASS SAM J2 BLACK,SAM,BLACK,J2,TOUCH GLASS,471,5,0
TOUCH GLASS SAM J2 WHITE,SAM,WHITE,J2,TOUCH GLASS,325,5,0
TOUCH GLASS SAM J710 GOLD,SAM,GOLD,J710,TOUCH GLASS,1566,5,0
TOUCH GLASS TECNO POP 3 BLACK,TECNO,BLACK,POP 3,TOUCH GLASS,3658,5,0
TOUCH GLASS ITEL A48 BLACK,ITEL,BLACK,A48,TOUCH GLASS,2523,5,0
TOUCH GLASS OPPO A71 BLACK,OPPO,BLACK,A71,TOUCH GLASS,410,5,0
TOUCH GLASS OPPO A71 WHITE,OPPO,WHITE,A71,TOUCH GLASS,580,5,0
TOUCH GLASS SAM J110 BLACK,SAM,BLACK,J110,TOUCH GLASS,219,5,0
TOUCH GLASS SAM J510 BLACK,SAM,BLACK,J510,TOUCH GLASS,0,5,0
TOUCH GLASS SAM J510 WHITE,SAM,WHITE,J510,TOUCH GLASS,0,5,0
TOUCH GLASS SAM J250 WHITE,SAM,WHITE,J250,TOUCH GLASS,837,5,0
TOUCH GLASS TECNO KC1 BLACK,TECNO,BLACK,KC1,TOUCH GLASS,2500,5,0
TOUCH GLASS HUAWEI 7X BLACK,HUAWEI,BLACK,7X,TOUCH GLASS,1561,5,0
TOUCH GLASS SAM J250 BLACK,SAM,BLACK,J250,TOUCH GLASS,1854,5,0
TOUCH GLASS SAM J4 GOLD,SAM,GOLD,J4,TOUCH GLASS,759,5,0
TOUCH GLASS SAM J120 GOLD,SAM,GOLD,J120,TOUCH GLASS,514,5,0
TOUCH GLASS SAM J120 BLACK,SAM,BLACK,J120,TOUCH GLASS,314,5,0
TOUCH GLASS SAM J120 WHITE,SAM,WHITE,J120,TOUCH GLASS,490,5,0
TOUCH GLASS SAM J110 WHITE,SAM,WHITE,J110,TOUCH GLASS,670,5,0
TOUCH GLASS SAM J730 BLACK,SAM,BLACK,J730,TOUCH GLASS,1099,5,0
TOUCH GLASS SAM J730 GOLD,SAM,GOLD,J730,TOUCH GLASS,973,5,0
TOUCH GLASS SAM J530 GOLD,SAM,GOLD,J530,TOUCH GLASS,2173,5,0
TOUCH GLASS SAM J530 BLACK,SAM,BLACK,J530,TOUCH GLASS,1281,5,0
TOUCH GLASS SAM J5 BLACK,SAM,BLACK,J5,TOUCH GLASS,3585,5,0
TOUCH GLASS SAM J5 WHITE,SAM,WHITE,J5,TOUCH GLASS,1758,5,0
TOUCH GLASS SAM J5 GOLD,SAM,GOLD,J5,TOUCH GLASS,6337,5,0
TOUCH GLASS SAM J250 GOLD,SAM,GOLD,J250,TOUCH GLASS,2099,5,0
TOUCH GLASS SAM J2 GOLD,SAM,GOLD,J2,TOUCH GLASS,870,5,0
TOUCH GLASS SAM J510 GOLD,SAM,GOLD,J510,TOUCH GLASS,1767,5,0
TOUCH GLASS SAM J7 GOLD,SAM,GOLD,J7,TOUCH GLASS,868,5,0
TOUCH GLASS SAM J7 BLACK,SAM,BLACK,J7,TOUCH GLASS,4146,5,0
TOUCH GLASS SAM J7 WHITE,SAM,WHITE,J7,TOUCH GLASS,3013,5,0
TOUCH GLASS SAM J320 GOLD,SAM,GOLD,J320,TOUCH GLASS,2233,5,0
TOUCH GLASS SAM G532 GOLD,SAM,GOLD,G532,TOUCH GLASS,1,5,0
TOUCH GLASS SAM G532 BLACK,SAM,BLACK,G532,TOUCH GLASS,0,5,0
TOUCH GLASS SAM G532 WHITE,SAM,WHITE,G532,TOUCH GLASS,4425,5,0
TOUCH GLASS SAM G532 SILVER,SAM,SILVER,G532,TOUCH GLASS,252,5,0
TOUCH GLASS SAM G530 WHITE,SAM,WHITE,G530,TOUCH GLASS,9165,5,0
TOUCH GLASS SAM G530 GOLD,SAM,GOLD,G530,TOUCH GLASS,6358,5,0
TOUCH GLASS SAM G530 BLACK,SAM,BLACK,G530,TOUCH GLASS,4862,5,0
TOUCH GLASS SAM J710 BLACK,SAM,BLACK,J710,TOUCH GLASS,3403,5,0
TOUCH GLASS SAM J710 WHITE,SAM,WHITE,J710,TOUCH GLASS,1713,5,0
TOUCH GLASS SAM J4 BLACK,SAM,BLACK,J4,TOUCH GLASS,823,5,0
TOUCH GLASS HUAWEI P SMART BLACK,HUAWEI,BLACK,P SMART,TOUCH GLASS,440,5,0
TOUCH GLASS SAM G360 BLACK,SAM,BLACK,G360,TOUCH GLASS,1143,5,0
TOUCH GLASS SAM G360 WHITE,SAM,WHITE,G360,TOUCH GLASS,1483,5,0
TOUCH GLASS SAM J105 BLACK,SAM,BLACK,J105,TOUCH GLASS,588,5,0
TOUCH GLASS SAM J105 GOLD,SAM,GOLD,J105,TOUCH GLASS,392,5,0
TOUCH GLASS SAM 7562 7582 BLACK,SAM,BLACK,7562 7582,TOUCH GLASS,326,5,0
TOUCH GLASS SAM 7562 7582 WHITE,SAM,WHITE,7562 7582,TOUCH GLASS,148,5,0
TOUCH GLASS ITEL A26 BLACK,ITEL,BLACK,A26,TOUCH GLASS,2585,5,0
TOUCH GLASS ITEL A33 BLACK,ITEL,BLACK,A33,TOUCH GLASS,4451,5,0
TOUCH GLASS TECNO POP 5 BLACK,TECNO,BLACK,POP 5,TOUCH GLASS,653,5,0
TOUCH GLASS OPPO A1K BLACK,OPPO,BLACK,A1K,TOUCH GLASS,7259,5,0
TOUCH GLASS SAM J320 WHITE,SAM,WHITE,J320,TOUCH GLASS,1746,5,0
TOUCH GLASS SAM J320 BLACK,SAM,BLACK,J320,TOUCH GLASS,5419,5,0
UNIT -- LCD TECNO KG5/POP 5 PRO BLACK,TECNO,BLACK,KG5/POP 5 PRO,LCD,39,1,0
UNIT -- LCD TECNO CG6 CAMON 17 BLACK,TECNO,BLACK,CG6 CAMON 17,LCD,0,1,0
UNIT -- LCD TECNO KF6 SPARK 7 BLACK,TECNO,BLACK,KF6 SPARK 7,LCD,0,1,0
ZAN -- LCD E4 2020,,,E4 2020,LCD,0,1,0
ZAN -- LCD I5626,,,I5626,LCD,148,1,0
KT -- LCD R750,,,R750,LCD,186,1,0
KT -- LCD N5310,,,N5310,LCD,305,1,0
UNIT -- LCD OPPO A54 BLACK,OPPO,BLACK,A54,LCD,1,1,0
UNIT ONCELL -- LCD OPPO F9 BLACK,OPPO,BLACK,F9,LCD,0,1,0
UNIT INCELL -- LCD OPPO F15 BLACK,OPPO,BLACK,F15,LCD,0,1,0
UNIT -- LCD HUAWEI P30 LITE BLACK,HUAWEI,BLACK,P30 LITE,LCD,247,1,0
UNIT INCELL -- LCD OPPO RENO 2F BLACK,OPPO,BLACK,RENO 2F,LCD,0,1,0
UNIT -- LCD REALME C21Y BLACK,REALME,BLACK,C21Y,LCD,423,1,0
UNIT -- TFT OPPO F19 BLACK,OPPO,BLACK,F19,TFT,1,1,0
UNIT -- LCD TECNO CG8 CAMON 17 PRO BLACK,TECNO,BLACK,CG8 CAMON 17 PRO,LCD,204,1,0
UNIT -- LCD TECNO POP 4 BLACK,TECNO,BLACK,POP 4,LCD,308,1,0
UNIT -- LCD TECNO POP 4 LITE BLACK,TECNO,BLACK,POP 4 LITE,LCD,1,1,0
GLASS OCA VIVO Y20 BLACK,VIVO,BLACK,Y20,GLASS OCA,0,5,0
TOUCH GLASS SAM J730 SKY BLUE,SAM,SKY BLUE,J730,TOUCH GLASS,464,5,0
TOUCH GLASS HUAWEI HONOR 9 LITE WHITE,HUAWEI,WHITE,HONOR 9 LITE,TOUCH GLASS,140,5,0
TOUCH GLASS HUAWEI HONOR 9 LITE GOLD,HUAWEI,GOLD,HONOR 9 LITE,TOUCH GLASS,200,5,0
TOUCH GLASS HUAWEI HONOR 9 LITE BLUE,HUAWEI,BLUE,HONOR 9 LITE,TOUCH GLASS,668,5,0
TOUCH GLASS SAM J3110 WHITE,SAM,WHITE,J3110,TOUCH GLASS,3006,5,0
UNIT -- LCD REDMI NOTE 8 BLACK,REDMI,BLACK,NOTE 8,LCD,700,1,0
UNIT -- LCD REDMI NOTE 9 PRO BLACK,REDMI,BLACK,NOTE 9 PRO,LCD,17,1,0
UNIT -- LCD HUAWEI Y5 PRIME 2020 BLACK,HUAWEI,BLACK,Y5 PRIME 2020,LCD,78,1,0
UNIT -- LCD NOKIA C1 BLACK,NOKIA,BLACK,C1,LCD,0,1,0
UNIT -- LCD NOKIA 3.2 BLACK,NOKIA,BLACK,3.2,LCD,0,1,0
UNIT -- LCD NOKIA 2.3 BLACK,NOKIA,BLACK,2.3,LCD,0,1,0
UNIT -- LCD ITEL A23 PRO BLACK,ITEL,BLACK,A23 PRO,LCD,29,1,0
KT -- LCD X4C,,,X4C,LCD,463,1,0
KT -- LCD SP1000,,,SP1000,LCD,377,1,0
KT -- LCD C251,,,C251,LCD,0,1,0
KT -- LCD E4 2020,,,E4 2020,LCD,160,1,0
KT -- LCD I DISCO,,,I DISCO,LCD,165,1,0
UNIT -- LCD NOKIA 3.1 PLUS BLACK,NOKIA,BLACK,3.1 PLUS,LCD,0,1,0
UNIT -- LCD REDMI NOTE 9 BLACK,REDMI,BLACK,NOTE 9,LCD,15,1,0
UNIT OLED 2 -- TFT SAM J6 BLACK,SAM,BLACK,J6,TFT,851,1,0
UNIT COMP -- TFT SAM A325 4G BLACK,SAM,BLACK,A325 4G,TFT,106,1,0
GLASS OCA OPPO A3S BLACK,OPPO,BLACK,A3S,GLASS OCA,3660,5,0
GLASS OCA HUAWEI 8X BLACK,HUAWEI,BLACK,8X,GLASS OCA,60,5,0
GLASS OCA INFINIX X657 BLACK,INFINIX,BLACK,X657,GLASS OCA,810,5,0
GLASS OCA INFINIX X652 BLACK,INFINIX,BLACK,X652,GLASS OCA,225,5,0
GLASS OCA SAM J610 BLACK,SAM,BLACK,J610,GLASS OCA,0,5,0
GLASS OCA INFINIX X655 BLACK,INFINIX,BLACK,X655,GLASS OCA,450,5,0
GLASS OCA OPPO A5S BLACK,OPPO,BLACK,A5S,GLASS OCA,8,5,0
GLASS OCA INFINIX X612 BLACK,INFINIX,BLACK,X612,GLASS OCA,130,5,0
GLASS OCA INFINIX X692 BLACK,INFINIX,BLACK,X692,GLASS OCA,7,5,0
GLASS OCA OPPO F5 BLACK,OPPO,BLACK,F5,GLASS OCA,220,5,0
GLASS OCA SAM A21S BLACK,SAM,BLACK,A21S,GLASS OCA,4,5,0
GLASS OCA VIVO Y51S BLACK,VIVO,BLACK,Y51S,GLASS OCA,0,5,0
GLASS OCA OPPO A54 BLACK,OPPO,BLACK,A54,GLASS OCA,0,5,0
GLASS OCA OPPO A52 BLACK,OPPO,BLACK,A52,GLASS OCA,310,5,0
GLASS OCA OPPO F15 BLACK,OPPO,BLACK,F15,GLASS OCA,1477,5,0
GLASS OCA SAM J7 PRIME GOLD,SAM,GOLD,J7 PRIME,GLASS OCA,0,5,0
GLASS OCA INFINIX X660 BLACK,INFINIX,BLACK,X660,GLASS OCA,45,5,0
GLASS OCA OPPO A83 WHITE,OPPO,WHITE,A83,GLASS OCA,0,5,0
GLASS OCA INFINIX X682 BLACK,INFINIX,BLACK,X682,GLASS OCA,0,5,0
GLASS OCA HUAWEI Y9 PRIME 2019 BLACK,HUAWEI,BLACK,Y9 PRIME 2019,GLASS OCA,225,5,0
GLASS OCA VIVO S1 BLACK,VIVO,BLACK,S1,GLASS OCA,0,5,0
GLASS OCA SAM J7 PRIME WHITE,SAM,WHITE,J7 PRIME,GLASS OCA,35,5,0
GLASS OCA SAM A30 BLACK,SAM,BLACK,A30,GLASS OCA,280,5,0
GLASS OCA SAM A10S BLACK,SAM,BLACK,A10S,GLASS OCA,210,5,0
GLASS OCA VIVO Y21 BLACK,VIVO,BLACK,Y21,GLASS OCA,0,5,0
GLASS OCA OPPO A83 BLACK,OPPO,BLACK,A83,GLASS OCA,0,5,0
GLASS OCA OPPO F11 PRO BLACK,OPPO,BLACK,F11 PRO,GLASS OCA,1806,5,0
GLASS OCA OPPO A5 2020 BLACK,OPPO,BLACK,A5 2020,GLASS OCA,2770,5,0
GLASS OCA REDMI 9A BLACK,REDMI,BLACK,9A,GLASS OCA,658,5,0
GLASS OCA OPPO F11 BLACK,OPPO,BLACK,F11,GLASS OCA,973,5,0
GLASS OCA OPPO F7 BLACK,OPPO,BLACK,F7,GLASS OCA,882,5,0
GLASS OCA OPPO F9 BLACK,OPPO,BLACK,F9,GLASS OCA,2914,5,0
GLASS OCA INFINIX X653 BLACK,INFINIX,BLACK,X653,GLASS OCA,272,5,0
GLASS OCA INFINIX X659 BLACK,INFINIX,BLACK,X659,GLASS OCA,0,5,0
GLASS OCA OPPO A16 BLACK,OPPO,BLACK,A16,GLASS OCA,120,5,0
GLASS OCA OPPO A53 BLACK,OPPO,BLACK,A53,GLASS OCA,0,5,0
GLASS OCA INFINIX X627 BLACK,INFINIX,BLACK,X627,GLASS OCA,0,5,0
GLASS OCA REDMI POCO M3 BLACK,REDMI,BLACK,POCO M3,GLASS OCA,0,5,0
GLASS OCA INFINIX VISION 1 BLACK,INFINIX,BLACK,VISION 1,GLASS OCA,160,5,0
GLASS OCA NOKIA N2 BLACK,NOKIA,BLACK,N2,GLASS OCA,0,5,0
GLASS OCA INFINIX X650 BLACK,INFINIX,BLACK,X650,GLASS OCA,2123,5,0
GLASS OCA NOKIA 3.1 BLACK,NOKIA,BLACK,3.1,GLASS OCA,0,5,0
GLASS OCA NOKIA 6.1 BLACK,NOKIA,BLACK,6.1,GLASS OCA,0,5,0
GLASS OCA INFINIX X695 BLACK,INFINIX,BLACK,X695,GLASS OCA,0,5,0
GLASS OCA INFINIX X689 BLACK,INFINIX,BLACK,X689,GLASS OCA,280,5,0
GLASS OCA INFINIX X690 BLACK,INFINIX,BLACK,X690,GLASS OCA,0,5,0
GLASS OCA INFINIX X688 BLACK,INFINIX,BLACK,X688,GLASS OCA,142,5,0
GLASS OCA OPPO F5 WHITE,OPPO,WHITE,F5,GLASS OCA,0,5,0
GLASS OCA INFINIX X680 BLACK,INFINIX,BLACK,X680,GLASS OCA,0,5,0
GLASS OCA INFINIX X663 BLACK,INFINIX,BLACK,X663,GLASS OCA,0,5,0
TOUCH GLASS NOKIA C1 BLACK,NOKIA,BLACK,C1,TOUCH GLASS,1,5,0
GLASS OCA VIVO Y3 Y12 BLACK,VIVO,BLACK,Y3 Y12,GLASS OCA,2774,5,0
GLASS OCA SAM A12 BLACK,SAM,BLACK,A12,GLASS OCA,908,5,0
GLASS OCA VIVO Y85 BLACK,VIVO,BLACK,Y85,GLASS OCA,0,5,0
GLASS OCA SAM J5 PRIME BLACK,SAM,BLACK,J5 PRIME,GLASS OCA,84,5,0
GLASS OCA SAM A10 BLACK,SAM,BLACK,A10,GLASS OCA,4528,5,0
GLASS OCA VIVO Y81 Y83 BLACK,VIVO,BLACK,Y81 Y83,GLASS OCA,0,5,0
GLASS OCA SAM J7 PRIME BLACK,SAM,BLACK,J7 PRIME,GLASS OCA,0,5,0
GLASS OCA VIVO Y93 BLACK,VIVO,BLACK,Y93,GLASS OCA,2063,5,0
GLASS OCA HUAWEI Y9 2019 BLACK,HUAWEI,BLACK,Y9 2019,GLASS OCA,393,5,0
GLASS OCA SAM A02S A03S BLACK,SAM,BLACK,A02S A03S,GLASS OCA,7,5,0
GLASS OCA SAM A11 BLACK,SAM,BLACK,A11,GLASS OCA,0,5,0
GLASS OCA SAM A20S BLACK,SAM,BLACK,A20S,GLASS OCA,1189,5,0
GLASS OCA SAM A30S BLACK,SAM,BLACK,A30S,GLASS OCA,194,5,0
